,signal_001,signal_002,signal_003,signal_004,signal_005,signal_006,signal_007,signal_008,signal_009,signal_010,signal_011,signal_012,signal_013,signal_014
23:47:53,1.430019975,28.79190063,0.498901486,0.498901486,1.712389946,1.803678989,153.0856018,18.21762085,24.5760498,0.5,0.000288582,0.0,996.585022,0.0
23:47:54,1.457631946,28.79192924,0.4989025,0.4989025,1.711410046,1.503065944,153.4313965,18.21762085,24.57461929,0.5,0.000288582,0.0,996.5852051,0.0
23:47:55,1.450737,28.79195976,0.498903513,0.498903513,1.707934022,11.71689034,153.6649933,18.21762085,24.57319069,0.5,0.000288582,0.0,996.5853882,0.000288582
23:47:56,1.465875983,28.79199028,0.498904407,0.498904407,1.723232985,21.30738068,153.9510956,18.21762085,24.57176971,0.5,0.000288582,0.0,996.5855713,0.000288582
23:47:57,1.491340995,28.7920208,0.498905391,0.498905391,1.738531947,26.87593079,154.3040009,18.21762085,24.5703392,0.5,0.000288582,0.0,996.5858154,0.001009332
23:47:58,1.482954025,28.79204941,0.498906404,0.498906404,1.73824203,31.43338966,154.4709015,18.21762085,24.5689106,0.5,0.000288582,0.0,996.5858765,0.001730082
23:47:59,1.515040994,28.79207993,0.498907387,0.498907387,1.743510008,26.40032959,154.5614929,18.21762085,24.34900093,0.5,0.000288582,0.0,996.5861206,0.001009332
23:48:00,1.535923004,28.79211044,0.498908311,0.498908311,1.748777032,22.00027084,154.4900055,18.21762085,24.34900093,0.5,0.000288582,0.0,996.5863037,0.000288582
23:48:01,1.493695021,28.7921505,0.498909295,0.498909295,1.742231965,18.33356094,153.2120056,18.21763039,24.34900093,0.5,0.000288582,0.0,996.5864868,0.0
23:48:02,1.451467991,28.79217911,0.498910308,0.498910308,1.735687017,15.27797031,152.5540009,18.21763039,24.34900093,0.5,0.000288582,0.0,996.5866699,0.0
23:48:03,1.433789015,28.79220963,0.498911202,0.498911202,1.726027012,12.73163986,151.9674988,18.21763039,24.34900093,0.5,0.000288582,0.0,996.5869141,0.0
23:48:04,1.405213952,28.79224014,0.498912185,0.498912185,1.716366053,10.6097002,152.024704,18.21763039,24.5689106,0.5,0.000288582,0.0,996.5870972,0.0
23:48:05,1.395887017,28.79227066,0.498913199,0.498913199,1.709411979,8.841415405,152.2631073,18.21763039,24.5689106,0.5,0.000288582,0.0,996.5872803,0.0
23:48:06,1.403079987,28.79229927,0.498914212,0.498914212,1.702456951,7.367846012,152.5921021,18.21763039,24.5689106,0.5,0.000288582,0.0,996.5875244,0.0
23:48:07,1.435832024,28.79232979,0.498915106,0.498915106,1.702898979,15.87382984,152.8686981,18.21763992,24.5689106,0.5,0.000288582,0.0,996.5875854,0.0
23:48:08,1.458914995,28.79236031,0.49891609,0.49891609,1.709066033,13.22819042,153.2501984,18.21763992,24.5689106,0.5,0.000288582,0.0,996.5878296,0.000288582
23:48:09,1.457672954,28.79240036,0.498917103,0.498917103,1.708744049,11.02348995,153.6316071,18.21763992,24.51382065,0.5,0.000288582,0.0,996.5880127,0.002450833
23:48:10,1.445920944,28.79243088,0.498917997,0.498917997,1.708420992,9.186244965,153.8271027,18.21763992,24.52856064,0.5,0.000288582,0.0,996.5881958,0.00191027
23:48:11,1.446885943,28.79245949,0.49891901,0.49891901,1.70976305,7.655203819,153.7579956,18.21763992,24.54330063,0.5,0.000288582,0.0,996.5883789,0.001369707
23:48:12,1.461107969,28.79249001,0.498919994,0.498919994,1.711104989,6.37933588,153.6889038,18.21763992,24.55804062,0.5,0.000288582,0.0,996.588623,0.000829145
23:48:13,1.423475027,28.79252052,0.498920888,0.498920888,1.699118972,5.404715061,152.8925018,18.21763992,24.57278061,0.5,0.000288582,0.0,996.5886841,0.000288582
23:48:14,1.447595,28.79254913,0.498921901,0.498921901,1.698364019,4.430093765,152.3251038,18.21764946,24.5875206,0.5,0.000288582,0.0,996.5889893,0.0
23:48:15,1.419041991,28.79257965,0.498922914,0.498922914,1.699887991,3.753273964,152.0151062,18.21764946,24.60226059,0.5,0.000288582,0.0,996.5891724,0.0
23:48:16,1.453052044,28.79261017,0.498923898,0.498923898,1.69451201,3.076453924,151.9055023,18.21764946,24.61700058,0.5,0.000288582,0.0,996.5894165,0.0
23:48:17,1.433570027,28.79265022,0.498924792,0.498924792,1.691907048,2.563711882,151.7958069,18.21764946,24.63174057,0.5,0.000288582,0.0,996.5894775,0.0
23:48:18,1.389129996,28.79268074,0.498925805,0.498925805,1.684497952,12.13597965,151.5048981,18.21764946,24.50606918,0.5,0.000288582,0.0,996.5897217,0.0
23:48:19,1.429507017,28.79270935,0.498926789,0.498926789,1.687085032,21.02584076,151.3999939,18.21764946,24.50606918,0.5,0.000288582,0.0,996.5899048,0.0
23:48:20,1.404894948,28.79273987,0.498927712,0.498927712,1.689671993,31.1563797,151.1567993,18.21764946,24.50606918,0.5,0.000288582,0.0,996.5900879,0.000288582
23:48:21,1.416569948,28.79277039,0.498928696,0.498928696,1.694439054,38.03813934,150.9445953,18.2176609,24.50606918,0.5,0.000288582,0.0,996.590271,0.001730082
23:48:22,1.420441031,28.7928009,0.498929709,0.498929709,1.695970058,41.1882782,150.7324066,18.2176609,24.50606918,0.5,0.000288582,0.0,996.5905151,0.001730082
23:48:23,1.481178999,28.79282951,0.498930603,0.498930603,1.707738996,44.33842087,150.5894012,18.2176609,24.7888298,0.5,0.000288582,0.0,996.5905762,0.001730082
23:48:24,1.470873952,28.79286003,0.498931587,0.498931587,1.714632034,44.79029846,150.6609039,18.2176609,24.7888298,0.5,0.000288582,0.0,996.5908813,0.001730082
23:48:25,1.431442976,28.79290009,0.4989326,0.4989326,1.707985044,44.02149963,150.3175964,18.2176609,24.7888298,0.5,0.000288582,0.0,996.5911255,0.001730082
23:48:26,1.492126942,28.7929306,0.498933613,0.498933613,1.719136953,36.68458176,150.0695953,18.2176609,24.7888298,0.5,0.000288582,0.0,996.5911865,0.001970332
23:48:27,1.458282948,28.79295921,0.498934507,0.498934507,1.718644023,30.57048035,149.9503937,18.2176609,24.7888298,0.5,0.000288582,0.0,996.5913696,0.002210583
23:48:28,1.461686969,28.79298973,0.498935491,0.498935491,1.718150973,25.47540092,149.6929016,18.2176609,24.5689106,0.5,0.000288582,0.0,996.5916138,0.002450833
23:48:29,1.525127053,28.79302025,0.498936504,0.498936504,1.727401972,21.22949982,149.5211945,18.2176609,24.5689106,0.5,0.000288582,0.0,996.5917969,0.001730083
23:48:30,1.448698044,28.79305077,0.498937398,0.498937398,1.731776953,17.69124985,149.5688934,18.21767044,24.5689106,0.5,0.000288582,0.0,996.59198,0.001009332
23:48:31,1.493814945,28.79307938,0.498938411,0.498938411,1.732951999,14.74271011,149.4544983,18.21767044,24.5689106,0.5,0.000288582,0.0,996.5922241,0.0
23:48:32,1.451154947,28.79310989,0.498939395,0.498939395,1.72230804,12.28559017,149.1970062,18.21767044,24.66315079,0.5,0.000288582,0.0,996.5922852,0.0
23:48:33,1.460952997,28.79314995,0.498940289,0.498940289,1.726081014,10.23799038,149.0659027,18.21767044,24.66315079,0.5,0.000288582,0.0,996.5925293,0.0
23:48:34,1.462082982,28.79318047,0.498941302,0.498941302,1.722198963,8.53166008,148.9346924,18.21767044,24.66315079,0.5,0.000288582,0.0,996.5927124,0.0
23:48:35,1.483464956,28.79320908,0.498942286,0.498942286,1.722249985,7.109715939,148.7487946,18.21767044,24.66315079,0.5,0.000288582,0.0,996.5930176,0.0
23:48:36,1.488911986,28.79323959,0.498943299,0.498943299,1.725769043,6.023509979,148.7225037,18.21767044,24.66315079,0.5,0.000288582,0.0,996.5930786,0.0
23:48:37,1.448464036,28.79327011,0.498944193,0.498944193,1.712059021,4.937303066,148.6963043,18.21767998,24.62310028,0.5,0.000288582,0.0,996.5933228,0.0
23:48:38,1.420027971,28.79330063,0.498945206,0.498945206,1.698349953,4.114418983,148.5914001,18.21767998,24.62310028,0.5,0.000288582,0.0,996.5935059,0.003171583
23:48:39,1.382058024,28.79332924,0.49894619,0.49894619,1.69125402,7.734601974,148.4340973,18.21767998,24.62310028,0.5,0.000288582,0.0,996.593689,0.000288582
23:48:40,1.353950024,28.79335976,0.498947114,0.498947114,1.681574941,6.445500851,148.2767029,18.21767998,24.62310028,0.5,0.000288582,0.0,996.5938721,0.000468769
23:48:41,1.401790023,28.79339981,0.498948097,0.498948097,1.676386952,5.460772038,148.2910004,18.21767998,24.62310028,0.5,0.000288582,0.0,996.5941162,0.000648957
23:48:42,1.372161031,28.79343033,0.498949111,0.498949111,1.671198964,4.476041794,148.1526947,18.21767998,24.4118309,0.5,0.000288582,0.0,996.5941772,0.000829144
23:48:43,1.394078016,28.79346085,0.498950005,0.498950005,1.669348955,3.792201996,148.0572968,18.21768951,24.4118309,0.5,0.000288582,0.0,996.5944214,0.001009332
23:48:44,1.42770505,28.79348946,0.498950988,0.498950988,1.676967978,3.108361959,147.9190979,18.21768951,24.4118309,0.5,0.000288582,0.0,996.5946045,0.0
23:48:45,1.446475983,28.79351997,0.498952001,0.498952001,1.684586048,2.633472919,147.8094025,18.21768951,24.4118309,0.5,0.000288582,0.0,996.5947876,0.0
23:48:46,1.440526962,28.79355049,0.498953015,0.498953015,1.688402057,2.158585072,147.7234955,18.21768951,24.4118309,0.5,0.000288582,0.0,996.5949707,0.0
23:48:47,1.41485405,28.7935791,0.498953909,0.498953909,1.682168961,1.914567947,147.6376953,18.21768951,24.63174057,0.5,0.000288582,0.0,996.5952148,0.0
23:48:48,1.427376032,28.79360962,0.498954892,0.498954892,1.687118053,1.670550942,147.4851074,18.21768951,24.63174057,0.5,0.000288582,0.0,996.5953979,0.0
23:48:49,1.417449951,28.79364967,0.498955905,0.498955905,1.692065954,1.435951948,147.4136047,18.21768951,24.63174057,0.5,0.000288582,0.0,996.5955811,0.0
23:48:50,1.440009952,28.79368019,0.4989568,0.4989568,1.697015047,1.201352954,147.3135071,18.21769905,24.63174057,0.5,0.000288582,0.0,996.5958252,0.001009332
23:48:51,1.456081033,28.79371071,0.498957813,0.498957813,1.695273042,0.966753781,147.2752991,18.21769905,24.69457054,0.5,0.000288582,0.0,996.5958862,0.000288582
23:48:52,1.481335998,28.79373932,0.498958796,0.498958796,1.702608943,8.497847557,147.351593,18.21769905,24.6891098,0.5,0.000288582,0.0,996.5961304,0.000288582
23:48:53,1.525406957,28.79376984,0.49895969,0.49895969,1.721176028,7.081540108,147.8188934,18.21769905,24.68363953,0.5,0.000288582,0.0,996.5963135,0.000288582
23:48:54,1.512595057,28.79380035,0.498960704,0.498960704,1.721876025,5.999638081,148.3768005,18.21769905,24.67818069,0.5,0.000288582,0.0,996.5964966,0.0
23:48:55,1.490949035,28.79383087,0.498961687,0.498961687,1.722576022,4.917736053,149.216095,18.21769905,24.67271996,0.5,0.000288582,0.0,996.5966797,0.0
23:48:56,1.427376032,28.79385948,0.4989627,0.4989627,1.718122005,4.166415215,149.6356964,18.21769905,24.66724968,0.5,0.000288582,0.0,996.5969238,0.0
23:48:57,1.449125051,28.79389954,0.498963594,0.498963594,1.720502019,3.415093899,149.8074036,18.21769905,24.66179085,0.5,0.000288582,0.0,996.5971069,0.0
23:48:58,1.397371054,28.79393005,0.498964608,0.498964608,1.716210008,2.893342972,149.6833954,18.21769905,24.65633011,0.5,0.000288582,0.0,996.59729,0.0
23:48:59,1.445261002,28.79396057,0.498965591,0.498965591,1.711917996,2.371592999,149.5879974,18.21771049,24.65085983,0.5,0.000288582,0.0,996.5974731,0.0
23:49:00,1.456271052,28.79398918,0.498966485,0.498966485,1.701804042,11.4280901,149.3972015,18.21771049,24.64539909,0.5,0.000288582,0.0,996.5977173,0.000288582
23:49:01,1.403718948,28.7940197,0.498967499,0.498967499,1.69957602,9.523411751,149.2064972,18.21771049,24.63994026,0.5,0.00191027,0.0,996.5977783,0.000288582
23:49:02,1.465301037,28.79405022,0.498968512,0.498968512,1.704169035,7.936175823,149.0348969,18.21771049,24.63446999,0.5,0.003531958,0.0,996.5980225,0.000288582
23:49:03,1.458207965,28.79408073,0.498969406,0.498969406,1.70876205,6.613480091,148.9904022,18.21771049,24.62900925,0.5,0.005153646,0.0,996.5982056,0.0
23:49:04,1.407274008,28.79410934,0.498970389,0.498970389,1.700968981,5.603086948,148.9459076,18.21771049,24.62354088,0.5,0.006775334,0.0,996.5983887,0.0
23:49:05,1.442572951,28.7941494,0.498971403,0.498971403,1.696455956,4.592693806,148.9013977,18.21771049,24.61808014,0.5,0.003892333,0.0,996.5985718,0.0
23:49:06,1.483713984,28.79417992,0.498972386,0.498972386,1.703937054,3.827244997,148.7057953,18.21772003,24.6126194,0.5,0.001009332,0.0,996.5988159,0.001009332
23:49:07,1.414450049,28.79421043,0.49897331,0.49897331,1.703871012,9.271437645,148.5579987,18.21772003,24.60714912,0.5,0.000854885,0.0,996.598999,0.000288582
23:49:08,1.439162016,28.79424095,0.498974293,0.498974293,1.706230044,7.726198196,148.410202,18.21772003,24.60169029,0.5,0.000700439,0.0,996.5991821,0.000288582
23:49:09,1.410382986,28.79426956,0.498975307,0.498975307,1.695150018,6.43849802,148.3625031,18.21772003,24.59622955,0.5,0.000545993,0.0,996.5994263,0.000288582
23:49:10,1.428825974,28.79430008,0.498976201,0.498976201,1.690955997,5.45483923,148.3148041,18.21772003,24.59075928,0.5,0.000391546,0.0,996.5994873,0.000288582
23:49:11,1.402251005,28.7943306,0.498977214,0.498977214,1.686761975,4.471179008,148.2433014,18.21772003,24.58530045,0.5,0.0002371,0.0,996.5996704,0.000288582
23:49:12,1.429355979,28.79435921,0.498978198,0.498978198,1.686638951,3.725981951,148.1717987,18.21772003,24.57983971,0.5,8.27e-05,0.0,996.5999146,0.000288582
23:49:13,1.449833989,28.79439926,0.498979211,0.498979211,1.694322944,11.74337959,148.2767029,18.21772957,24.57436943,0.5,-7.18e-05,0.0,996.6000977,0.000288582
23:49:14,1.380278945,28.79442978,0.498980105,0.498980105,1.691769004,9.786147118,148.264801,18.21772957,24.5689106,0.5,-0.00022624,0.0,996.6002808,0.0
23:49:15,1.46696198,28.7944603,0.498981088,0.498981088,1.699916959,8.155122757,148.2528076,18.21772957,24.7259903,0.5,-0.000380687,0.0,996.6005249,0.0
23:49:16,1.456990004,28.79449081,0.498982102,0.498982102,1.699916959,6.795936108,148.3291016,18.21772957,24.7259903,0.5,-0.000535133,0.0,996.6005859,0.0
23:49:17,1.430986047,28.79451942,0.498982996,0.498982996,1.696782947,5.757668018,148.2910004,18.21772957,24.7259903,0.5,-0.00068958,0.0,996.6008301,0.0
23:49:18,1.499045968,28.79454994,0.498984009,0.498984009,1.712977052,4.719398975,148.2528076,18.21772957,24.7259903,0.5,-0.000844026,0.0,996.6010742,0.0
23:49:19,1.485527992,28.79458046,0.498984993,0.498984993,1.713549972,3.998378992,148.2767029,18.21773911,24.7259903,0.5,-0.000998473,0.0,996.6013184,0.0
23:49:20,1.464115977,28.79460907,0.498985887,0.498985887,1.702499986,3.277359962,148.1956024,18.21773911,24.60032082,0.5,-0.001152919,0.0,996.6013794,0.0
23:49:21,1.417956948,28.79464912,0.4989869,0.4989869,1.698161006,2.817114115,147.9857941,18.21773911,24.60032082,0.5,-0.001307365,0.0,996.6016235,0.000288582
23:49:22,1.462568045,28.79467964,0.498987913,0.498987913,1.707237959,2.356867075,147.9906006,18.21773911,24.60032082,0.5,-0.001461812,0.0,996.6018066,0.001009332
23:49:23,1.402613997,28.79471016,0.498988897,0.498988897,1.703580976,1.896620989,148.085907,18.21773911,24.60032082,0.5,-0.001616259,0.0,996.6019897,0.002090457
23:49:24,1.458520055,28.79474068,0.498989791,0.498989791,1.696172953,1.606858969,148.2052002,18.21773911,24.60032082,0.5,-0.001770705,0.0,996.6021729,0.003171583
23:49:25,1.45174098,28.79476929,0.498990804,0.498990804,1.701804042,1.317098022,148.4436035,18.21773911,24.7259903,0.5,-0.001925151,0.0,996.602417,0.0
23:49:26,1.402372003,28.7947998,0.498991787,0.498991787,1.695541978,11.59512043,148.7344971,18.21773911,24.7259903,0.5,-0.002079598,0.0,996.602478,0.0
23:49:27,1.377902031,28.79483032,0.498992711,0.498992711,1.689280033,9.662597656,148.7153931,18.21773911,24.7259903,0.5,-0.002234044,0.0,996.6027222,0.0
23:49:28,1.427044034,28.79486084,0.498993695,0.498993695,1.688765049,8.052164078,148.8536987,18.21775055,24.7259903,0.5,-0.002388491,0.0,996.6030273,0.0
23:49:29,1.40942502,28.79490089,0.498994708,0.498994708,1.688249946,6.710135937,149.1921997,18.21775055,24.63174057,0.5,-0.002542937,0.0,996.6030884,0.0
23:49:30,1.404683948,28.7949295,0.498995602,0.498995602,1.687734962,5.684977055,149.4687958,18.21775055,24.62126923,0.5,-0.002697384,0.0,996.6032715,0.0
23:49:31,1.476312995,28.79496002,0.498996586,0.498996586,1.70244205,4.659817219,149.7454071,18.21775055,24.61079979,0.5,-0.002851831,0.0,996.6035156,0.0
23:49:32,1.462985992,28.79499054,0.498997599,0.498997599,1.706715941,3.947901011,150.236496,18.21775055,24.60032082,0.5,-0.003006277,0.0,996.6036987,0.001009332
23:49:33,1.463166952,28.79501915,0.498998612,0.498998612,1.695636034,3.235984087,150.6703949,18.21775055,24.58984947,0.5,-0.003160723,0.0,996.6038818,0.000769082
23:49:34,1.418079019,28.79504967,0.498999506,0.498999506,1.694242954,2.781548023,151.0137939,18.21775055,24.57938004,0.5,-0.00331517,0.0,996.604126,0.000528832
23:49:35,1.441086054,28.79508018,0.49900049,0.49900049,1.697450042,2.327111959,151.1853943,18.21776009,24.5689106,0.5,-0.003469616,0.0,996.604187,0.000288582
23:49:36,1.459010959,28.7951107,0.499001503,0.499001503,1.711207032,1.872676015,151.667099,18.21776009,24.55843925,0.5,-0.003624063,0.0,996.6043701,0.000288582
23:49:37,1.456061006,28.79515076,0.499002397,0.499002397,1.712643027,1.586573005,151.9436035,18.21776009,24.54796028,0.5,-0.003778509,0.0,996.6046143,0.000288582
23:49:38,1.517446041,28.79517937,0.49900341,0.49900341,1.720551968,1.300469041,152.2749939,18.21776009,24.53749084,0.5,-0.003932956,0.0,996.6047974,0.000288582
23:49:39,1.499261975,28.79520988,0.499004394,0.499004394,1.723803043,10.96708012,152.6063995,18.21776009,24.7259903,0.5,-0.004087402,0.0,996.6049805,0.000288582
23:49:40,1.451709986,28.7952404,0.499005288,0.499005288,1.722681999,16.93104935,152.9116058,18.21776009,24.7259903,0.5,-0.004241849,0.0,996.6052246,0.000288582
23:49:41,1.465702057,28.79527092,0.499006301,0.499006301,1.721560955,25.13792992,153.2740021,18.21776009,24.7259903,0.5,-0.004396295,0.0,996.6054077,0.000288582
23:49:42,1.401101947,28.79529953,0.499007314,0.499007314,1.721951962,22.18328094,153.6746063,18.21776962,24.7259903,0.5,-0.004550742,0.0,996.6055908,0.000288582
23:49:43,1.431699038,28.79533005,0.499008298,0.499008298,1.722344041,18.48607063,154.0036011,18.21776962,24.7259903,0.5,-0.004705188,0.0,996.6057739,0.0
23:49:44,1.442679048,28.79536057,0.499009192,0.499009192,1.71926105,15.40505981,154.1752014,18.21776962,24.60032082,0.5,-0.004859635,0.0,996.6060181,0.0
23:49:45,1.476222992,28.79538918,0.499010205,0.499010205,1.724223971,12.83755016,154.466095,18.21776962,24.60032082,0.5,-0.005014081,0.0,996.6060791,0.0
23:49:46,1.478211045,28.79542923,0.499011189,0.499011189,1.727082014,10.6979599,154.8332977,18.21776962,24.60032082,0.5,-0.005168528,0.0,996.6063232,0.0
23:49:47,1.471300006,28.79545975,0.499012113,0.499012113,1.720023036,9.817982674,155.0097046,18.21776962,24.60032082,0.5,-0.005322974,0.0,996.6065063,0.0
23:49:48,1.441223979,28.79549026,0.499013096,0.499013096,1.717798948,8.181652069,155.0193024,18.21777916,24.78473091,0.5,-0.005477421,0.0,996.6066895,0.0
23:49:49,1.433518052,28.79552078,0.499014109,0.499014109,1.71557498,6.818043232,154.2705994,18.21777916,24.78473091,0.5,-0.005138244,0.0,996.6068726,0.004613084
23:49:50,1.395812035,28.79554939,0.499015003,0.499015003,1.708318949,5.681703091,153.4313965,18.21777916,24.78473091,0.5,-0.004799068,0.0,996.6071167,0.000288582
23:49:51,1.442643046,28.79557991,0.499015987,0.499015987,1.705090046,14.86709976,152.9067993,18.21777916,24.78473091,0.5,-0.004459891,0.0,996.6072998,0.0
23:49:52,1.420567036,28.79561043,0.499017,0.499017,1.694344997,21.9738102,152.6875,18.21777916,24.78473091,0.5,-0.004120714,0.0,996.6074829,0.0
23:49:53,1.410380006,28.79564095,0.499018013,0.499018013,1.693104029,28.2944603,152.7590027,18.21777916,24.69457054,0.5,-0.003781538,0.0,996.6077271,0.000288582
23:49:54,1.395738006,28.79567909,0.499018908,0.499018908,1.694722056,33.84386063,152.8544006,18.21777916,24.69805908,0.5,-0.003442361,0.0,996.6077881,0.000288582
23:49:55,1.36757803,28.79570961,0.499019891,0.499019891,1.696339965,36.92461014,153.1596069,18.21777916,24.70154953,0.5,-0.003103185,0.0,996.6079712,0.0
23:49:56,1.470597029,28.79574013,0.499020904,0.499020904,1.70835495,38.03113937,153.4266052,18.21777916,24.70503998,0.5,-0.002764008,0.0,996.6082153,0.0
23:49:57,1.496108055,28.79577065,0.499021798,0.499021798,1.714007974,41.52616882,153.6936035,18.2177906,24.70853043,0.5,-0.002424831,0.0,996.6083984,0.001009332
23:49:58,1.494089961,28.79579926,0.499022812,0.499022812,1.707898021,44.80389023,153.6125946,18.2177906,24.71203041,0.5,-0.002085655,0.0,996.6085815,0.002090457
23:49:59,1.455631971,28.79582977,0.499023795,0.499023795,1.708660007,37.33657074,153.2548981,18.2177906,24.71552086,0.5,-0.001746478,0.0,996.6088257,0.003171583
23:50:00,1.447289944,28.79586029,0.499024689,0.499024689,1.715589046,31.11380959,153.0117035,18.2177906,24.7190094,0.5,-0.001407301,0.0,996.6090088,0.0
23:50:01,1.430778027,28.79589081,0.499025702,0.499025702,1.715996027,25.92816925,152.5968933,18.2177906,24.72249985,0.5,-0.001068125,0.0,996.6091919,0.0
23:50:02,1.429352999,28.79593086,0.499026686,0.499026686,1.710633993,21.60680962,152.2106018,18.2177906,24.7259903,0.5,-0.000728948,0.0,996.609375,0.0
23:50:03,1.427929044,28.79595947,0.499027699,0.499027699,1.70124495,18.00568008,151.7767029,18.2177906,24.60032082,0.5,-0.000389772,0.0,996.6096191,0.0
23:50:04,1.438560963,28.79598999,0.499028593,0.499028593,1.705597997,22.96253967,151.4333954,18.21780014,24.60032082,0.5,-5.06e-05,0.0,996.6096802,0.0
23:50:05,1.449193954,28.79602051,0.499029607,0.499029607,1.709951997,19.13545036,151.2808075,18.21780014,24.60032082,0.5,0.000288582,0.0,996.6099243,0.0
23:50:06,1.436192989,28.79604912,0.49903059,0.49903059,1.705221057,15.94620991,151.0852966,18.21780014,24.60032082,0.5,0.000576882,0.0,996.6101074,0.0
23:50:07,1.50612998,28.79607964,0.499031514,0.499031514,1.713942051,13.28851032,150.889801,18.21780014,24.56389046,0.5,0.000865182,0.0,996.6102905,0.0
23:50:08,1.476675987,28.79611015,0.499032497,0.499032497,1.716119051,11.07376003,150.7395935,18.21780014,24.56874084,0.5,0.001153482,0.0,996.6104736,0.0
23:50:09,1.447222948,28.79614067,0.499033511,0.499033511,1.708515048,9.228129387,150.5894012,18.21780014,24.57357979,0.5,0.001441782,0.0,996.6107178,0.0
23:50:10,1.480340958,28.79618073,0.499034494,0.499034494,1.718019962,7.690107822,150.4129028,18.21780014,24.57843018,0.5,0.001730082,0.0,996.6107788,0.001730082
23:50:11,1.424324036,28.79620934,0.499035388,0.499035388,1.718085051,6.408422947,150.2937012,18.21780968,24.58328056,0.5,0.002018383,0.0,996.611084,0.000288582
23:50:12,1.40654695,28.79623985,0.499036402,0.499036402,1.706295013,5.571493149,150.1506958,18.21780968,24.58811951,0.5,0.002306683,0.0,996.6113281,0.0
23:50:13,1.470934033,28.79627037,0.499037415,0.499037415,1.714349031,4.73456192,150.0075989,18.21780968,24.59296989,0.5,0.002594983,0.0,996.6115112,0.0
23:50:14,1.452849984,28.79630089,0.499038309,0.499038309,1.713528991,3.897631884,149.9360962,18.21780968,24.59782028,0.5,0.002883283,0.0,996.6115723,0.0
23:50:15,1.378589034,28.79579926,0.499039292,0.499039292,1.698312998,3.302160025,149.7501068,18.21780968,24.60265923,0.5,0.003171583,0.0,996.6118164,0.0
23:50:16,1.466063976,28.79529953,0.499040306,0.499040306,1.706457973,2.706688881,149.5164948,18.21780968,24.60750961,0.5,0.003459883,0.0,996.6119995,0.001009332
23:50:17,1.450266004,28.7947998,0.4990412,0.4990412,1.714602947,2.326582909,149.3901062,18.21780968,24.61235046,0.5,0.003748183,0.0,996.6121826,0.001009332
23:50:18,1.410735011,28.79430962,0.499042213,0.499042213,1.711264968,1.946477056,149.2637024,18.21781921,24.61720085,0.5,0.004036483,0.0,996.6124268,0.001009332
23:50:19,1.486215949,28.79380989,0.499043196,0.499043196,1.714529991,1.566370964,149.1374054,18.21781921,24.62204933,0.5,0.004324783,0.0,996.6124878,0.001009332
23:50:20,1.427641034,28.79331017,0.49904421,0.49904421,1.713688016,1.305309057,149.0110016,18.21781921,24.62689018,0.5,0.004613083,0.0,996.6126709,0.001009332
23:50:21,1.463992,28.79281044,0.499045104,0.499045104,1.70877099,6.854434013,149.1445007,18.21781921,24.63174057,0.5,0.004901384,0.0,996.612915,0.0
23:50:22,1.441455007,28.79231071,0.499046087,0.499046087,1.703855038,5.712028027,149.1112061,18.21781921,24.47466087,0.5,0.005189684,0.0,996.6132202,0.006775334
23:50:23,1.416193962,28.79180908,0.499047101,0.499047101,1.698938012,4.760023117,148.9918976,18.21781921,24.47466087,0.5,0.005477984,0.0,996.6132813,0.001730082
23:50:24,1.420186996,28.79130936,0.499047995,0.499047995,1.691035986,4.03279686,148.7153931,18.21781921,24.47466087,0.5,0.005766284,0.0,996.6135254,0.003892333
23:50:25,1.391975999,28.79080963,0.499049008,0.499049008,1.70067203,3.305571079,148.6248016,18.21781921,24.47466087,0.5,0.006054584,0.0,996.6137085,0.006054584
23:50:26,1.450728059,28.79031944,0.499049991,0.499049991,1.700737,2.841362953,148.5341949,18.21783066,24.46837997,0.5,-0.006198172,0.0,996.6138916,0.004613083
23:50:27,1.442356944,28.78981972,0.499050885,0.499050885,1.700801969,2.377154112,148.343399,18.21783066,24.46208954,0.5,-0.005744366,0.0,996.6140747,0.003171583
23:50:28,1.455914974,28.78931999,0.499051899,0.499051899,1.697093964,1.912945986,148.3101044,18.21783066,24.45581055,0.5,-0.00529056,0.0,996.6143188,0.002811208
23:50:29,1.447757959,28.78882027,0.499052912,0.499052912,1.697572947,1.620689988,148.2147064,18.21783066,24.44952011,0.5,-0.004836755,0.0,996.6143799,0.002450833
23:50:30,1.480505943,28.78832054,0.499053895,0.499053895,1.704887033,1.328434944,148.1192932,18.21783066,24.44323921,0.5,-0.004382949,0.0,996.614624,0.0
23:50:31,1.472152948,28.78782082,0.49905479,0.49905479,1.706823945,5.197154999,148.1575012,18.21783066,24.63174057,0.5,-0.003929143,0.0,996.6148071,0.0
23:50:32,1.460199952,28.78731918,0.499055803,0.499055803,1.69957602,16.38884926,147.9429016,18.21783066,24.63174057,0.5,-0.003475337,0.0,996.6151123,0.001730082
23:50:33,1.445701003,28.78681946,0.499056786,0.499056786,1.698472977,21.76458931,147.7617035,18.21784019,24.63174057,0.5,-0.003021532,0.0,996.6151733,0.000288582
23:50:34,1.46252501,28.78631973,0.49905771,0.49905771,1.697370052,27.93750954,147.6233978,18.21784019,24.63174057,0.5,-0.002567726,0.0,996.6154175,0.0
23:50:35,1.423066974,28.78582954,0.499058694,0.499058694,1.689816952,25.94383049,147.5233002,18.21784019,24.63174057,0.5,-0.00211392,0.0,996.6156006,0.0
